cluster,text
2.5.2.9.1.3.1.1.0.0,그러나 저한테는 이렇게 되어 있습니다
2.5.2.9.1.3.2.0.0.0,회의시간이 분으로 설정되어 있습니다
2.5.2.9.1.3.2.0.1.0,다름이 아니라 zoom 회의 이용 시간이 분으로 제한되어 있어 이의 해제를 요청드리고자 이렇게 연락드립니다
2.5.2.9.1.3.2.1.0.0,로컬 컴퓨터라고 되어 있습니다
2.5.2.9.1.3.2.2.0.0,소유자가 고려대학교로 되어 있습니다
2.5.2.9.1.3.2.2.1.0,이렇게 되어 있습니다
2.5.2.9.1.3.2.2.1.0,이렇게 되어 있네요
2.5.2.9.1.3.2.2.2.0,메뉴가 숨기기 되어 있어서
2.5.2.9.1.3.2.2.3.0,이것으로 저장되어 있어서
2.5.2.9.1.3.2.3.0.0,별도의 기준이 마련되어 있지는 않습니다
2.5.2.9.1.3.2.4.0.0,선생님 이 분 아직 채점자로 등록되어 있으신거죠
2.5.2.9.1.3.2.5.0.0,기다려주셔서 감사합니다 네 단 학생분의 줌 계정에 유료 권한이 부여되어 있어야 합니다 httpskultipskoreaackrquickreferenceguide
2.5.2.9.1.3.2.6.0.0,기다려주셔서 감사합니다 혹시 성적 칼럼이 학습자에게 공개되어 있을까요
2.5.2.9.1.3.2.7.0.0,오디오 공유체크되어 있습니다
2.5.2.9.1.3.2.8.0.0,코스당 용량이 제한되어 있어서 이런 방법들을 추천드리고 있습니다
2.5.2.9.1.3.2.9.0.0,참가자 목록에서 이름 옆에 호스트라고 되어 있으시고 지금은 제가 대체호스트로 되어 있네요
2.5.2.9.1.3.3.0.0.0,비밀번호가 초기화 되어 있어서 학습자의 경우 생년월일 자리로 되어 있습니다
2.5.2.9.1.4.0.0.0.0,zoom 계정이 분 제한으로 되어 있어서 그런데 라이센스 업그레이드를 요청드리고자 메세지 남깁니다
2.5.2.9.1.5.0.0.0.0,혹시 지금 사용하고 계시는 브라우저 자체에 학교 계정이 아닌 구글 계정이 로그인되어 있으신가요
2.5.2.9.1.6.0.0.0.0,설치 되어 있었던 것이죠
2.5.2.9.1.6.1.0.0.0,백신 프로그램 설치 되어 있나요
2.5.2.9.1.7.0.0.0.0,학생 소속과 이름 학번만 표기되어 있어요
2.5.2.9.1.7.1.0.0.0,기업과 전쟁 그룹에 소속되어 있습니다
2.5.2.9.1.8.0.0.0.0,제가 바꾼 이메일로 변경이 되어 있던데
2.5.2.9.1.8.1.0.0.0,그러면 포털 개인정보 중 이메일란에 반드시 학교 이메일이 기재되어 있어야하고 다른 이메일이 기재되어 있으면 안된다는 거죠
2.5.2.9.1.9.0.0.0.0,안녕하세요 문의 드리고 싶은것이 있어 내용 남기게 되었습니다
2.5.2.9.1.9.0.1.0.0,공지에 시험 관련 내용 업로드 되어 있습니다
2.5.2.9.1.9.1.0.0.0,에 해당 내용에 대한 답변이 설명되어 있습니다
2.5.3.0.0.0.0.0.0.0,httpskultipskoreaackrquickreferenceguide 해당 링크의 토론
2.5.3.0.1.0.0.0.0.0,토론실 글쓰기
2.5.3.0.2.0.0.0.0.0,대댓글은 토론실에서만 가능
2.5.3.0.2.1.0.0.0.0,토론실은 보이는데
2.5.3.0.2.2.0.0.0.0,토론실 만드는법
2.5.3.0.2.3.0.0.0.0,토론실
2.5.3.0.2.3.0.0.0.0,토론실에
2.5.3.0.2.3.0.0.0.0,토론실
2.5.3.0.2.4.0.0.0.0,어떤 코스에서 토론실을 만드시길 원하시나요
2.5.3.0.2.5.0.0.0.0,토론실 섹션에서
2.5.3.0.2.6.0.0.0.0,토론실 게시
2.5.3.0.2.7.0.0.0.0,토론실을 누르고앗
2.5.3.0.3.0.0.0.0.0,httpskultipskoreaackrquickreferenceguide 퀵 가이드 고려대학교 온라인 강의 꿀팁kultipskoreaackr 블랙보드 학습자 lms student guide 토론 토론실 관련 매뉴얼입니다 참고해주시면 감사하겠습니다
2.5.3.0.3.1.0.0.0.0,만약 토론인 경우 이거 참고하시면 되겠습니다 httpskultipskoreaackrlearningmanagementsystemedaebaaedecabeceedaebaaebaaebbecbc 학습자 토론 매뉴얼 고려대학교 온라인 강의 꿀팁 고려대학교 꿀팁 사이트의 토론 매뉴얼을 첨부해드립니다
2.5.3.0.4.0.0.0.0.0,혹시 토론실 어디에 댓글이 안달린다는 말씀이실까요
2.5.3.0.5.0.0.0.0.0,토론실 게시판 화면에서 삭제 옵션이 혹시 보이지 않으신가요
2.5.3.0.6.0.0.0.0.0,잘 들어가지는데용 토론실 중 제목 물어봐주세용
2.5.3.0.7.0.0.0.0.0,오잉 근데 과제가 토론실 제출이네용
2.5.3.0.8.0.0.0.0.0,토론실메뉴옵션포럼
2.5.3.0.8.1.0.0.0.0,토론실에서 포럼을 만들었는데요
2.5.3.0.9.0.0.0.0.0,학습자 토론실 매뉴얼 참고 바랍니다 httpskultipskoreaackrlearningmanagementsystemedaebaaedecabeceedaebaaebaaebbecbc
2.5.3.1.0.0.0.0.0.0,토론실에 게시물 작성은 어떻게 하나요
2.5.3.1.0.1.0.0.0.0,토론방에 게시물 작성 어떻게 하나요
2.5.3.1.1.0.0.0.0.0,토론실에 게시물을 어떻게 올리나요
2.5.3.1.1.0.0.0.0.0,토론실에 게시물 어떻게 올리나요
2.5.3.1.1.1.0.0.0.0,토론실에 게시물 올리려면 어떻게 하나요
2.5.3.2.0.0.0.0.0.0,어떤 코스 이실까요
2.5.3.2.1.0.0.0.0.0,토론실에 자료를 어떻게 올리나요
2.5.3.2.1.0.1.0.0.0,학생자료실에 자료를 어떻게 올리나요
2.5.3.2.1.0.1.0.1.0,학생자료실 삭제
2.5.3.2.1.0.1.1.0.0,학생자료실 새 글 어떻게 올려요
2.5.3.2.1.1.0.0.0.0,학생자료실이면 토론실인 것 같은데
2.5.3.3.0.0.0.0.0.0,토론방에 게시글 올리는 방법이 궁금합니다
2.5.3.4.0.0.0.0.0.0,토론실 글 삭제
2.5.3.4.0.1.0.0.0.0,블랙보드 토론실 글 삭제 방법
2.5.3.4.1.0.0.0.0.0,토론실에 글 올리는 방법
2.5.3.4.1.0.0.0.0.0,토론실에 글 올리는 방법
2.5.3.4.2.0.0.0.0.0,토론실인지 공지인지 무슨 글 올리는지 여쭤봐주실래요
2.5.3.4.3.0.0.0.0.0,토론글 삭제 방법이 무엇인가요
2.5.3.4.4.0.0.0.0.0,블랙보드 토론실 올린 글 삭제는 어떻게 하나요
2.5.3.4.5.0.0.0.0.0,토론실에 과제 올리는 방법
2.5.3.4.6.0.0.0.0.0,토론실에 글 어떻게 올려요
2.5.3.4.7.0.0.0.0.0,토론실 게시글 삭제 방법을 알고싶어요
2.5.3.5.1.1.1.1.1.1,토론실 게시물 업로드 방법의 경우 해당 절차에 따라주시기 바랍니다 httpskultipskoreaackrlearningmanagementsystemedaebaaedecabeceedaebaaebaaebbecbc
2.5.3.5.1.1.1.1.1.1,토론실 게시물 업로드 방법의 경우 해당 절차에 따라주시기 바랍니다 httpskultipskoreaackrlearningmanagementsystemedaebaaedecabeceedaebaaebaaebbecbc
2.5.3.6.0.0.0.0.0.0,블랙보드 사이트 좌측 메뉴바에 보시면 토론실 란이 보이지 않으시나요
2.5.3.7.0.0.0.0.0.0,토론실 내 이메일 기능에는 첨부 파일 등록이 불가능합니다
2.5.3.7.1.0.0.0.0.0,안암동 호랭이 토론실 내 이메일 기능이 있나요
2.5.3.8.0.1.1.1.1.1,토론방
2.5.3.8.0.1.1.1.1.1,토론방
2.5.3.8.1.0.0.0.0.0,그룹 토론방 게시글쓰는 법
2.5.3.8.1.1.0.0.0.0,안녕하세요 토론방 글쓰는 법 알려주세요
2.5.3.8.2.0.0.0.0.0,네 안녕하세요 토론방에 글을 작성하고 싶은데 토론글 쓰기 버튼이 보이지 않습니다
2.5.3.8.3.0.0.0.0.0,네 토론방에 읽기 메모 폴더입니다
2.5.3.8.4.0.0.0.0.0,토론방 큐앤에이에
2.5.3.8.5.0.0.0.0.0,토론방에 글 어떻게 써
2.5.3.8.6.0.0.0.0.0,토론방은 어디서 여나요
2.5.3.8.7.0.0.0.0.0,토론방에 어떻게 글을 올려요
2.5.3.9.0.0.0.0.0.0,토론실 파일 업로드
2.5.3.9.0.0.1.0.0.0,토론실 파일 오류
2.5.3.9.0.1.0.0.0.0,토론실 파일 지우기
2.5.3.9.1.0.0.0.0.0,토론실에 파일 올리는법 좀 알려주세요
2.5.3.9.1.1.0.0.0.0,토론실에 파일 올리는 법
2.5.4.0.0.0.0.0.0.0,네 감사합니다 그럼 내일 다시 연락드리겠습니다
2.5.4.0.0.0.1.0.0.0,그럼 내일 다시 연락드리겠습니다
2.5.4.0.0.1.0.0.0.0,아하 그렇군요
2.5.4.0.0.1.0.0.0.0,아하 그렇군요
2.5.4.0.0.1.0.0.0.0,아하 그러시군요
2.5.4.0.0.1.1.0.0.0,아하 그렇군요 제가 그럼 집에가서 해보고 다시 연락남겨두겠습다
2.5.4.0.0.1.2.0.0.0,아하 그럼 신경쓰지 않아도 되는거군요 감사합니다
2.5.4.0.0.1.3.0.0.0,아하 그러게요 아잉이면
2.5.4.0.0.1.4.0.0.0,아하그렇군요 체크해주셔서 감사합니다
2.5.4.0.0.1.5.0.0.0,아하 그렇군요 감사합니다
2.5.4.0.0.1.5.0.0.0,아하 그렇군요 감사합니다
2.5.4.0.0.1.5.0.0.0,아하그렇군요 감사합니다
2.5.4.0.0.2.0.0.0.0,네 그렇습니다 학교메일주소를 알려주시겠어요
2.5.4.0.0.2.0.1.0.0,그렇군요 알겠습니다
2.5.4.0.0.2.0.1.0.0,그렇군요 알았습니다
2.5.4.0.0.2.1.0.0.0,네 알겠습니다 그럼 계속 이 모드로 사용해야 겠네요 감사합니다
2.5.4.0.0.2.2.0.0.0,아이코 네그렇군요 잘 알려주셔서 감사합니다
2.5.4.0.0.2.3.0.0.0,원래 몇시간 전에 알려주고그러는지요
2.5.4.0.0.3.0.0.0.0,아아 그렇군요 정말 감사합니다
2.5.4.0.0.3.1.0.0.0,아아 그러네요 감사합니다
2.5.4.0.0.4.0.0.0.0,아이고 그렇군요
2.5.4.0.0.4.0.0.0.0,아이고 그렇군요
2.5.4.0.0.5.0.0.0.0,앗 그런가봐요
2.5.4.0.0.5.0.0.1.0,앗 그렇군요 감사합니다
2.5.4.0.0.5.0.0.1.0,앗 그렇군요 감사합니다
2.5.4.0.0.5.0.0.1.0,앗 그렇군요 감사합니다
2.5.4.0.0.5.0.0.1.0,앗 그렇군요 감사합니다
2.5.4.0.0.5.0.0.2.0,앗 그렇군요
2.5.4.0.0.5.0.0.2.0,앗 그렇구나
2.5.4.0.0.5.0.0.2.0,앗 그러네요
2.5.4.0.0.5.0.0.2.0,앗 그렇군요
2.5.4.0.0.5.0.0.2.0,앗 그렇군요
2.5.4.0.0.5.0.0.2.1,앗 혹시 그럼
2.5.4.0.0.5.0.0.3.0,앗 그렇구나요 쌤 감사합니다
2.5.4.0.0.5.0.0.4.0,앗 그러시군요 무탈히 해결되기를 바랍니다
2.5.4.0.0.5.0.0.5.0,앗 그렇군요 답변주셔서 감사합니다
2.5.4.0.0.5.0.0.5.1,앗 그렇군요 답변 감사합니다
2.5.4.0.0.5.0.0.5.1,앗 그렇군요 네 알겠습니다 답변 감사합니다
2.5.4.0.0.5.0.0.6.0,앗 그렇군요 도와주셔서 감사합니다 선생님 좋은 하루 되세요
2.5.4.0.0.5.0.0.7.0,앗 네 알겠습니다 그럼 다시 시도해볼게요
2.5.4.0.0.5.0.0.8.0,앗 그럼 혹시 해당 코스에
2.5.4.0.0.5.0.0.9.0,앗 그러네용
2.5.4.0.0.5.0.1.0.0,앗 그렇군요 넘넘 감사합니닷 고생 많으십니다
2.5.4.0.0.5.1.0.0.0,앗 넵 미리 그럼 인증은 어떻게 받으셨을까요 하핫
2.5.4.0.0.6.0.0.0.0,그렇군용
2.5.4.0.0.6.1.0.0.0,그런 건지
2.5.4.0.0.6.1.1.0.0,다 그런건가요
2.5.4.0.0.6.1.1.1.0,크롬 이메일 다 로그아웃하고 해도 그렇고 시크릿창으로 해도 그래요
2.5.4.0.0.6.1.2.0.0,그럼 해 보고 다시 오겠습니다
2.5.4.0.0.6.1.2.1.0,와 그러게요
2.5.4.0.0.6.1.3.0.0,그럼 사파리로 들어가방
2.5.4.0.0.6.1.4.0.0,그렇다면 채점 이후가 더 맞지 않은가 싶은데
2.5.4.0.0.6.1.4.1.0,그럼 채점 이후가 더 공평하지 않을까 싶네요
2.5.4.0.0.6.1.5.0.0,넵넵 그렇습니다
2.5.4.0.0.6.1.5.0.0,그렇군요 넵넵
2.5.4.0.0.6.1.6.0.0,네 답변 감사합니다 그럼 구글설문방식으로 진행해보겠습니다
2.5.4.0.0.6.1.7.0.0,교우님 그렇다면 다른 네트워크를 통해서 업로드를 시도해보시겠어요
2.5.4.0.0.6.1.8.0.0,외국어강의라서 그런지 메뉴창이 원래 영어인가요
2.5.4.0.0.6.1.8.0.1,그러게요 갑자기
2.5.4.0.0.6.1.8.0.2,그렇다면 모든 알림을
2.5.4.0.0.6.1.8.0.2,모든 코스에 대해 그렇습니다
2.5.4.0.0.6.1.8.0.3,그러게욥
2.5.4.0.0.6.1.8.0.4,그렇다면 세굿바
2.5.4.0.0.6.1.8.0.4,사용자가 설정을 변경하거나 그런게 있을까요
2.5.4.0.0.6.1.8.0.4,큐 그러게요
2.5.4.0.0.6.1.8.0.4,그건 그래요
2.5.4.0.0.6.1.8.0.4,혹시 그럼 이메일로 요청을 드리는건가요
2.5.4.0.0.6.1.8.0.4,계속 그래요
2.5.4.0.0.6.1.8.0.4,그럼 재로드 해주시고
2.5.4.0.0.6.1.8.0.4,허걱 그래
2.5.4.0.0.6.1.8.0.4,혼자 계셔서 그래요
2.5.4.0.0.6.1.8.0.4,네 그렇다면 크롬에서 시크릿모드로 koreaackrzoomus에 접속해보시겠어요
2.5.4.0.0.6.1.8.0.4,그렇군요 그럼 다시 한번 처음부터 해보겠습니다
2.5.4.0.0.6.1.8.0.4,그렇네요 바로 역할 부여 가능하네요
2.5.4.0.0.6.1.8.0.4,라고 여러번 그러셨어요
2.5.4.0.0.6.1.8.0.4,맞아요 그러시더라고요
2.5.4.0.0.6.1.8.0.4,그럼 다른 건물인가요
2.5.4.0.0.6.1.8.0.4,그럼 나갈게요
2.5.4.0.0.6.1.8.0.4,라이센스 권한부여되시면 그렇습니다
2.5.4.0.0.6.1.8.0.4,그럼 락다운 브라우저를
2.5.4.0.0.6.1.8.0.4,그렇군요ms워드입니다
2.5.4.0.0.6.1.8.0.4,그럼 이제
2.5.4.0.0.6.1.8.0.4,그럼 한번 와이파이로 연결해보겠습니다
2.5.4.0.0.6.1.8.0.4,그래 안녕
2.5.4.0.0.6.1.8.0.4,그런가봐요
2.5.4.0.0.6.1.8.0.4,그러게요 쌤
2.5.4.0.0.6.1.8.0.4,학교 전체가 그런건지 저만 그런건지요
2.5.4.0.0.6.1.8.0.4,그런 것인가
2.5.4.0.0.6.1.8.0.4,쩝그렇군욬
2.5.4.0.0.6.1.8.0.4,오잉 그러네요
2.5.4.0.0.6.1.8.0.4,그럴 리가 있나
2.5.4.0.0.6.1.8.0.4,턴잇인이라 그래요
2.5.4.0.0.6.1.8.0.4,그럼 혹시
2.5.4.0.0.6.1.8.0.4,그러던 사람도 있었어요
2.5.4.0.0.6.1.8.0.4,크롬하고 익스플로러하고 둘다 그러네요
2.5.4.0.0.6.1.8.0.4,그럼 이렇게 말씀드리겠습니다
2.5.4.0.0.6.1.8.0.4,오오 그렇군요
2.5.4.0.0.6.1.8.0.5,그렇다면 현재 연구실 와이파이로도
2.5.4.0.0.6.1.8.0.6,허얼 그렇군요 감사합니다
2.5.4.0.0.6.1.8.0.6,그러게요 허허허
2.5.4.0.0.6.1.8.0.7,감사합니다 그럼 로그인시
2.5.4.0.0.6.1.8.0.7,앟 그러네요 감사해요
2.5.4.0.0.6.1.8.0.7,그렇군요 정말 감사합니다
2.5.4.0.0.6.1.8.0.7,헐 그렇구나 감사해요 쌤
2.5.4.0.0.6.1.8.0.7,아핫 그렇군요 빠르게 답변 주셔서 정말 감사합니다 좋은 하루 되세요
2.5.4.0.0.6.1.8.0.8,그렇겠찌
2.5.4.0.0.6.1.8.0.9,휴학생은 그럼 혹시 추후 줌 이용이 제한될 예정인가요
2.5.4.0.0.6.1.8.1.0,네 그럼 코스까지만 들어 가주세요
2.5.4.0.0.6.1.8.1.1,네 현재로서는 그렇습니다
2.5.4.0.0.6.1.8.1.1,네 그런 버튼이 있었군요 해결되었습니다 감사합니다
2.5.4.0.0.6.1.9.0.0,아뇨 그렇지 않습니다
2.5.4.0.0.6.1.9.0.1,그러려고 모의시험 만든거니까 허용해주시지 않을까요
2.5.4.0.0.6.1.9.1.0,그렇진 않습니다 답변 주셔서 감사합니다
2.5.4.0.0.7.0.0.0.0,학우님 안타깝지만 그렇습니다
2.5.4.0.0.8.0.1.1.1,헉 그렇군요
2.5.4.0.0.8.0.1.1.1,헉 그렇군요
2.5.4.0.0.8.0.1.1.1,헉 그렇군요
2.5.4.0.0.8.1.0.0.0,헉 그렇군요 알겠습니다 감사합니더
2.5.4.0.0.9.0.0.0.0,그러게용
2.5.4.0.0.9.0.0.0.0,그렇군요
2.5.4.0.0.9.0.0.0.0,그러게요
2.5.4.0.0.9.0.0.0.0,그러게요
2.5.4.0.0.9.0.0.0.0,그럼
2.5.4.0.0.9.0.0.0.0,그쵸
2.5.4.0.0.9.0.0.0.0,그쵸
2.5.4.0.0.9.0.0.0.0,그렇습니다
2.5.4.0.0.9.0.0.0.0,그러게요
2.5.4.0.0.9.0.0.0.0,그쵸
2.5.4.0.0.9.0.0.0.0,그쵸
2.5.4.0.0.9.0.0.0.0,그러게요
2.5.4.0.0.9.0.0.0.0,그러게요
2.5.4.0.0.9.0.0.0.0,그러게요
2.5.4.0.0.9.0.0.0.0,그렇군요
2.5.4.0.0.9.0.0.0.0,그렇군요
2.5.4.0.0.9.0.0.0.0,그럼
2.5.4.0.0.9.0.0.0.0,그러게요
2.5.4.0.0.9.0.0.0.0,그래요
2.5.4.0.0.9.0.0.0.0,그런건가요
2.5.4.0.0.9.0.0.0.0,그쵸
2.5.4.0.0.9.0.0.0.0,그럼
2.5.4.0.0.9.0.0.0.0,그쵸
2.5.4.0.0.9.0.0.0.0,그렇군요
2.5.4.0.0.9.0.0.0.0,그렇군요
2.5.4.0.0.9.0.0.0.0,그러네요
2.5.4.0.0.9.0.0.0.0,그렇습니다
2.5.4.0.1.0.0.0.0.0,락다운브라우저는 어디서 다운받나요
2.5.4.0.1.0.0.0.0.0,락다운 브라우저 어디서 다운받아요
2.5.4.0.1.0.0.0.0.0,락다운 브라우저는 어디서 다운받나요
2.5.4.0.1.0.1.0.0.0,네 감사합니다 다운 받았습니다
2.5.4.0.1.1.0.0.0.0,그럼 사진을 다 줄이면 되나요 아니면 사진을 없애야 하나요
2.5.4.0.1.1.1.0.0.0,아 그럼 저도 사진을 줄이든지 없애 볼게요
2.5.4.0.1.1.1.1.0.0,그랬던 것 같은데 어렵네요 저도 이참에 같이 봐야겠습니다
2.5.4.0.1.2.0.0.0.0,이 표시면 콘텐츠 없어서 그런 거 맞아요
2.5.4.0.1.2.0.0.0.1,넵 감사합니다 이거 저만 그런건가요
2.5.4.0.1.2.0.0.1.0,그럼 세션 마다 다 눌러보라는 말씀이신거네요
2.5.4.0.1.2.0.1.0.0,이 원인이 제가 졸업생이라서 그렇다는 말씀이신거죠
2.5.4.0.1.2.1.0.0.0,그니까요로그기록이 일 시 아마 마감시간 걸려서 그런 거 아닐까요
2.5.4.0.1.3.0.0.0.0,아 그렇군요감사합니다 선생님제가 너무 컴맹이라 어렵네용
2.5.4.0.1.3.1.0.0.0,순위가 밀려서 그런 것 같습니다
2.5.4.0.1.3.2.0.0.0,그렇다면 원격지원은 어려울 것 같습니다
2.5.4.0.1.3.3.0.0.0,옛날에 학생이 졸업한 학생이 겹쳐서 그랬을 때 나왔던 거 같은데 아잉이라 그런 건 아닌 거 같아요
2.5.4.0.1.3.3.1.0.0,그 외에 모든 과목이 그렇습니다
2.5.4.0.1.3.3.1.1.0,모든 과목이 다 그런것같아요
2.5.4.0.1.3.3.2.0.0,쌤 제가 위 내용은 잘 모르겠어서 그럼 월 일까지는 kupid 에서만 확인이 가능한게 맞죠
2.5.4.0.1.3.3.2.1.0,그럼 정정이 끝나는 월 일 시 이후에 등록하면 초기화될 우려는 없는게 맞나요
2.5.4.0.1.3.3.3.0.0,아하 지금 확장자 pdf 으로 되어있어서 그렇다는 말씀이신거죠
2.5.4.0.1.3.3.3.0.0,넵 감사합니다 그럼 이분께는 오늘 저녁 시 정도에 한번 확인해보시라고 답변 드려 놓겠습니다
2.5.4.0.1.3.3.3.0.1,코스를 못 찾겠지만 거기 줌으로 접속하고 싶어서 그랬던거같네요 잘 해결되어 다행이에요
2.5.4.0.1.3.3.3.0.1,쓰읍 그러게요 저도 예전 채팅에서 가져온 내용이라 잘 모르겠네요
2.5.4.0.1.3.3.3.0.2,그럼 일 오전에 들은게 맞나봐유
2.5.4.0.1.3.3.3.0.2,아마 그런 것 같아여 방금 알아보고 왔는데유 제 생각엔
2.5.4.0.1.3.3.3.0.3,한자 인증시험에서 컴퓨터에 캠이 달려있지 않아서 그러는데
2.5.4.0.1.3.3.3.0.3,아 네 그럼 새 공지사항도 예로 해야 하나요
2.5.4.0.1.3.3.3.0.3,그쵸 오타가 제일 큰 가능성 같죠
2.5.4.0.1.3.3.3.0.3,아 알겠습니다 그럼현재 안드로이드 휴대폰 사용자의 경우에는 학습환경은 pc환경에서만 가능한거죠
2.5.4.0.1.3.3.3.0.3,세 개 다 그렇대요
2.5.4.0.1.3.3.3.0.3,네 그런데도 계속 채점예정이라고 나와서 여쭤봤습니다 다시 한번 살펴보겠습니다 감사합니다
2.5.4.0.1.3.3.3.0.3,특히 열람실이나 라운지 와이파이는 더더욱 그렇습니다
2.5.4.0.1.3.3.3.0.3,그렇다면 제 생각으로는 파일 자체에 오류가 있지 않을까 싶습니다
2.5.4.0.1.3.3.3.0.3,그러게요 업뎃되면서 생긴 기능인가봐요
2.5.4.0.1.3.3.3.0.3,노트북만 그러네요어느 순가부터요
2.5.4.0.1.3.3.3.0.3,크롬 마이크로소프트 엣지 모두 그렇습니
2.5.4.0.1.3.3.3.0.3,락다운 브라우저를 쓰면 화면이 고정되거나 그런 프로그램인가요
2.5.4.0.1.3.3.3.0.3,뭔가 그럼 이분이 착각하고 계시는 거겠죠
2.5.4.0.1.3.3.3.0.3,그럼 하나의 zoom방에서 소회의실은 무조건 하나만 생성이 가능한거죠
2.5.4.0.1.3.3.3.0.3,오호그럼 유튜브로만 업로도 가능한가요
2.5.4.0.1.3.3.3.0.3,그러시군요 혹시 설문조사 안은 사람이라는 건 무슨 말씀이실까요
